frame_1:
LI16_巨骨_left,0.42740732431411743,0.42587095499038696,0.5854863449931145,0.5838498398661613,933.5008475973261,0.39125450809840173
LI17_天鼎_left,0.47957600839436054,0.47808643989264965,0.5742576420307159,0.5725380405783653,871.2725811183777,-0.6794285159309923
LI18_扶突_left,0.48040407337248325,0.4789158347994089,0.5560217425227165,0.5543554686009884,870.5928454760264,-0.5403120177479366
LI19_口禾髎_right,0.5076252869330347,0.5060248374938965,0.5252373907715082,0.5234975405037403,787.4907306734195,-0.821000576402683
LI120_迎香_right,0.514179571531713,0.5125726591795683,0.5155477672815323,0.513856066390872,794.9765952042795,-0.9389727938948913
LI16_巨骨_right,0.5741289258003235,0.572592556476593,0.5854863300919533,0.5838498324155807,933.5008475973261,0.39177931447393893
LI17_天鼎_right,0.5219134520739317,0.520423885434866,0.5742576420307159,0.5725380405783653,871.2725811183777,-0.683469285884083
LI18_扶突_right,0.5210840608924627,0.5195958167314529,0.5560217425227165,0.5543554686009884,870.5928454760264,-0.5484055221268569
LI19_口禾髎_left,0.49397505866363645,0.49237461294978857,0.5252373926341534,0.5234975405037403,787.4907306734195,-0.8155793597056719
LI120_迎香_left,0.4874272355809808,0.48582032788544893,0.5155477672815323,0.513856066390872,794.9765952042795,-0.9416284956340208
ST1_承泣_left,0.48358081094920635,0.48197016492486,0.5048344428651035,0.5031870000530034,799.3761309652909,-0.9886702523987506
ST2_四目_left,0.4835601896047592,0.4819474443793297,0.5100195026025176,0.5083530470728874,798.3717342054404,-0.9105732224681834
ST3_巨髎_left,0.48353674076497555,0.48191893845796585,0.5208894349634647,0.5191822238266468,795.9181709223153,-0.9148645414898283
ST4_地仓_left,0.4841547291725874,0.48253829777240753,0.5335747562348843,0.5318252556025982,795.5921958257472,-0.7162090951691249
ST5_大迎_left,0.47743840515613556,0.47584038600325584,0.5414315983653069,0.5397000797092915,815.7274811970243,-0.49378868043862023
ST6_颊车_left,0.47046817280352116,0.4688783884048462,0.531963512301445,0.5302943009883165,831.4018915100934,-0.4350315853097331
ST7_下关_left,0.46593373641371727,0.46435318142175674,0.5158692765980959,0.5142742078751326,843.7429700688164,-0.15075222398167426
ST8_头维_left,0.4715044181793928,0.4699211288243532,0.460374865680933,0.4586797393858433,833.0942897793445,-0.3512813069478286
ST9_人迎_left,0.48882954753935337,0.487326230853796,0.5587161518633366,0.5569957010447979,847.2322357285931,-0.4866071657921115
ST10_水突_left,0.48874541092664003,0.487262892536819,0.576281800866127,0.5745320320129395,859.2484171452668,-0.932431082401642
ST1_承泣_right,0.5180297363549471,0.5164190847426653,0.5048344433307648,0.5031870002858341,799.3761309652909,-0.9886698395969257
ST2_四目_right,0.5180524550378323,0.5164397060871124,0.5100195026025176,0.5083530470728874,798.3717342054404,-0.910572460811684
ST3_巨髎_right,0.5180809572339058,0.5164631549268961,0.5208894331008196,0.5191822238266468,795.9181709223153,-0.9201499473868943
ST4_地仓_right,0.5174616016447544,0.5158451665192842,0.5335747562348843,0.5318252556025982,795.5921958257472,-0.7319037327987847
ST5_大迎_right,0.524159511551261,0.5225614886730909,0.5414315983653069,0.5397000797092915,815.7274811970243,-0.5027214368737489
ST6_颊车_right,0.5311215072870255,0.5295317210257053,0.531963512301445,0.5302943009883165,831.4018915100934,-0.42872640529275197
ST7_下关_right,0.5356467142701149,0.5340661555528641,0.5158692765980959,0.5142742078751326,843.7429700688164,-0.14875468445797868
ST8_头维_right,0.5300787631422281,0.5284954719245434,0.4603748694062233,0.4586797431111336,833.0942897793445,-0.3494452977960757
ST9_人迎_right,0.5126736629754305,0.511170344427228,0.5587161518633366,0.5569957010447979,847.2322357285931,-0.48247432993553174
ST10_水突_right,0.5127370012924075,0.5112544801086187,0.576281800866127,0.5745320320129395,859.2484171452668,-0.933807629433421
SI14_肩外俞_left,0.47324255108833313,0.47187235206365585,0.5825989469885826,0.581013984978199,959.1394277653791,0.777549437946744
SI15_肩中俞_left,0.4804369732737541,0.479070208966732,0.5752648264169693,0.5736811086535454,947.7917741665394,0.9043332521096944
SI16_天窗_left,0.4760426077991724,0.47456469386816025,0.5484229326248169,0.5468050092458725,884.3784445426106,-0.16798941627264324
