0001
LI17_天鼎_left,0.6171875,0.9072265625
LI18_扶突_left,0.6123046875,0.80615234375
LI19_口禾髎_right,0.4619140625,0.63525390625
LI120_迎香_right,0.42529296875,0.5810546875
LI17_天鼎_right,0.3818359375,0.9072265625
LI18_扶突_right,0.38671875,0.80615234375
LI19_口禾髎_left,0.53759765625,0.63525390625
LI120_迎香_left,0.57421875,0.5810546875
ST1_承泣_left,0.59521484375,0.52197265625
ST2_四目_left,0.595703125,0.55078125
ST3_巨髎_left,0.595703125,0.61083984375
ST4_地仓_left,0.59228515625,0.681640625
ST5_大迎_left,0.62939453125,0.72509765625
ST6_颊车_left,0.66845703125,0.67236328125
ST7_下关_left,0.693359375,0.58349609375
ST10_水突_left,0.56640625,0.91845703125
ST1_承泣_right,0.40380859375,0.52197265625
ST2_四目_right,0.40380859375,0.55078125
ST3_巨髎_right,0.40380859375,0.61083984375
ST4_地仓_right,0.4072265625,0.681640625
ST5_大迎_right,0.3701171875,0.72509765625
ST6_颊车_right,0.3310546875,0.67236328125
ST7_下关_right,0.30615234375,0.58349609375
ST10_水突_right,0.43310546875,0.91845703125
SI18_颧髎_left,0.66259765625,0.62255859375
SI18_颧髎_right,0.33642578125,0.62255859375
BL1_睛明_left,0.54638671875,0.5048828125
BL2_攒竹_left,0.53857421875,0.46826171875
BL1_睛明_right,0.453125,0.5048828125
BL2_攒竹_right,0.4609375,0.46826171875
SJ23_丝竹空_left,0.65771484375,0.44189453125
SJ23_丝竹空_right,0.34130859375,0.44189453125
GB1_瞳子髎_left,0.66357421875,0.48779296875
GB3_上关_left,0.70068359375,0.52734375
GB1_瞳子髎_right,0.3359375,0.48779296875
GB14_阳白_right,0.4072265625,0.35791015625
EX-HN5_太阳_left,0.69287109375,0.47412109375
EX-HN7_球后_left,0.6201171875,0.5576171875
EX-HN8_上迎香_left,0.53662109375,0.5498046875
EX-HN4_鱼腰_right,0.4248046875,0.419921875
EX-HN5_太阳_right,0.306640625,0.47412109375
EX-HN7_球后_right,0.37890625,0.5576171875
EX-HN8_上迎香_right,0.462890625,0.5498046875
RN24_承浆,0.49951171875,0.74560546875
DU25_素髎,0.49951171875,0.59765625
DU26_水沟,0.49951171875,0.63330078125
DU27_兑端,0.49951171875,0.662109375
DU29_印堂,0.49951171875,0.43115234375
EX-HN3_印堂,0.49951171875,0.4306640625
0002
LI17_天鼎_left,0.6171875,0.91064453125
LI18_扶突_left,0.61181640625,0.80859375
LI19_口禾髎_right,0.412109375,0.634765625
LI120_迎香_right,0.38134765625,0.58056640625
LI17_天鼎_right,0.38525390625,0.904296875
LI19_口禾髎_left,0.486328125,0.63525390625
LI120_迎香_left,0.52734375,0.58154296875
ST1_承泣_left,0.55126953125,0.52197265625
ST2_四目_left,0.55078125,0.55078125
ST3_巨髎_left,0.54931640625,0.611328125
ST4_地仓_left,0.5458984375,0.68212890625
ST5_大迎_left,0.59619140625,0.7265625
ST6_颊车_left,0.64453125,0.67431640625
ST7_下关_left,0.67724609375,0.58447265625
ST10_水突_left,0.55908203125,0.92041015625
ST1_承泣_right,0.36376953125,0.521484375
ST2_四目_right,0.36279296875,0.55029296875
ST3_巨髎_right,0.361328125,0.60986328125
ST4_地仓_right,0.3642578125,0.68017578125
ST5_大迎_right,0.3408203125,0.72314453125
ST6_颊车_right,0.3134765625,0.67041015625
ST10_水突_right,0.42822265625,0.9169921875
SI16_天窗_left,0.64404296875,0.7666015625
SI18_颧髎_left,0.63037109375,0.6240234375
SI18_颧髎_right,0.31005859375,0.62109375
BL1_睛明_left,0.50390625,0.5048828125
BL2_攒竹_left,0.49267578125,0.4677734375
BL1_睛明_right,0.41259765625,0.5048828125
BL2_攒竹_right,0.416015625,0.46826171875
SJ23_丝竹空_left,0.61865234375,0.44140625
SJ23_丝竹空_right,0.30810546875,0.44287109375
GB1_瞳子髎_left,0.626953125,0.48779296875
GB2_听会_left,0.69775390625,0.57421875
GB3_上关_left,0.68798828125,0.52783203125
GB1_瞳子髎_right,0.30517578125,0.48828125
